Gene_id	dsc_1	dsc_3	dsc_5	dsc_7	dsc_9	msc_11	msc_12	msc_13	msc_14	msc_15
ENSG00000254810	1	0	0	0	0	0	0	0	0	0
ENSG00000236304	0	0	0	0	0	0	1	0	0	0
ENSG00000137507	58	37	5	2	5	155	52	95	17	34
ENSG00000254975	0	0	0	0	0	0	0	0	0	0
ENSG00000204529	0	0	0	0	0	0	1	0	0	0
ENSG00000254632	0	0	0	0	0	0	0	0	1	0
ENSG00000182704	517	160	142	101	112	976	1330	1958	1195	1166
ENSG00000255100	1	0	0	0	0	1	2	15	4	9
ENSG00000261578	35	12	5	9	1	60	194	82	41	25
ENSG00000078124	540	588	668	575	589	854	861	1255	1198	1165
ENSG00000254988	0	0	0	0	0	0	0	0	0	0
ENSG00000198488	0	0	0	0	0	0	0	0	0	0
ENSG00000149260	1834	3017	2603	2216	2635	1650	1254	1872	1649	1518
ENSG00000254550	0	0	1	3	1	2	0	1	0	1
ENSG00000137474	4	10	5	11	9	7	3	1	2	4
ENSG00000178795	0	0	3	0	0	0	0	0	0	0
ENSG00000224829	0	0	0	0	1	0	0	0	0	1
ENSG00000149269	642	763	764	703	712	1218	1428	1872	1885	1444
ENSG00000268635	1	0	0	0	1	1	2	3	0	1
ENSG00000074201	1178	1424	1325	1180	1494	1504	1112	1757	1516	1375
ENSG00000238880	0	0	0	0	0	0	0	1	0	0
ENSG00000178301	76	100	85	64	97	120	108	243	256	227
ENSG00000048649	1395	1543	1706	1670	1764	1415	1320	1478	1416	1187
ENSG00000206816	0	0	0	0	0	0	0	0	0	0
ENSG00000254985	0	2	0	5	1	0	1	0	2	0
ENSG00000227376	10	15	10	7	9	89	88	188	120	48
ENSG00000255409	0	0	0	3	0	4	2	1	1	1
ENSG00000219529	2	1	1	2	3	11	6	6	4	4
ENSG00000087884	102	154	103	144	141	165	180	231	274	233
ENSG00000254459	0	0	0	0	0	0	0	0	0	1
ENSG00000254691	0	0	0	0	0	0	0	0	0	0
ENSG00000255449	0	0	0	0	0	1	0	0	1	0
ENSG00000241782	0	0	0	1	0	1	0	0	0	0
ENSG00000149262	398	533	547	444	528	694	816	1121	873	751
ENSG00000255115	0	0	0	1	0	0	0	0	0	1
ENSG00000254829	0	0	0	0	0	0	0	0	0	0
ENSG00000151364	67	53	81	59	56	38	44	26	69	29
ENSG00000259112	0	0	0	0	0	0	1	0	0	0
ENSG00000254675	1	0	0	0	0	0	0	0	2	1
ENSG00000151365	2	0	0	0	3	0	0	0	0	0
ENSG00000151366	383	418	436	319	385	559	767	1120	792	608
ENSG00000159063	584	777	723	540	653	1402	1333	1177	1362	940
ENSG00000252494	0	0	0	0	0	0	0	0	0	0
ENSG00000246174	17	44	26	33	25	66	107	128	86	30
ENSG00000188997	147	164	138	126	130	383	671	821	548	436
ENSG00000118369	245	361	301	349	276	719	1130	1211	1099	725
ENSG00000033327	705	849	761	688	670	1291	1685	1999	1892	1411
ENSG00000254420	0	3	0	0	0	0	0	1	0	0
ENSG00000288393	0	2	0	0	0	0	0	0	0	0
ENSG00000254649	0	0	0	0	0	0	0	0	0	0
ENSG00000251323	0	1	3	2	1	9	1	2	7	4
ENSG00000137513	208	210	272	221	227	1289	1772	1970	2031	1093
ENSG00000255084	0	0	0	0	0	0	0	0	0	1
ENSG00000252033	0	0	0	0	0	0	0	0	0	0
ENSG00000254697	0	0	0	0	0	3	0	5	2	1
ENSG00000149256	681	180	73	61	60	9	24	23	32	18
ENSG00000254563	0	0	0	0	0	0	0	0	0	0
ENSG00000255345	3	3	4	5	1	1	0	0	2	0
ENSG00000254885	0	0	0	0	0	0	0	0	0	0
ENSG00000211997	0	0	0	0	0	0	0	0	0	0
ENSG00000266570	0	0	0	0	0	0	0	0	0	0
ENSG00000255209	0	0	0	0	0	0	0	0	0	0
ENSG00000279295	0	0	0	0	0	0	0	0	0	0
ENSG00000254471	0	1	0	0	1	0	0	0	1	0
ENSG00000254434	0	0	0	0	0	0	0	0	0	1
ENSG00000200146	0	0	0	0	0	0	0	0	0	0
ENSG00000255014	0	0	1	1	0	2	0	0	0	0
ENSG00000255178	0	0	0	0	0	0	0	0	0	0
ENSG00000254437	0	0	0	0	0	0	0	0	0	0
ENSG00000285568	0	0	0	0	0	0	0	0	0	0
ENSG00000287912	0	0	0	0	0	0	0	0	0	0
ENSG00000254747	0	0	0	0	0	0	0	0	0	0
ENSG00000255316	0	0	0	0	0	0	0	0	0	0
ENSG00000245832	0	2	0	0	0	0	0	1	0	0
ENSG00000270701	0	0	0	0	0	0	0	0	0	0
ENSG00000264110	0	0	0	0	0	0	0	0	0	0
ENSG00000254511	0	0	0	0	0	0	0	0	0	0
ENSG00000255246	0	0	0	0	0	0	0	0	0	0
ENSG00000227097	152	125	139	19	20	236	320	423	65	50
ENSG00000182103	105	227	111	128	302	13	4	20	27	14
ENSG00000255382	0	2	3	3	5	0	3	1	0	0
ENSG00000255063	0	0	0	0	0	2	0	2	2	1
ENSG00000137509	2060	2628	2200	2190	2253	2520	3082	3197	3364	2885
ENSG00000254441	0	1	0	0	0	0	0	0	1	0
ENSG00000165490	55	74	114	69	84	249	6	3	80	42
ENSG00000242279	0	0	0	0	0	0	0	0	0	0
ENSG00000254698	0	0	0	0	0	0	0	0	0	0
ENSG00000137502	715	715	864	905	791	644	952	816	529	519
ENSG00000254522	0	0	0	0	0	0	0	0	0	0
ENSG00000207221	0	0	0	0	0	0	0	0	0	0
ENSG00000246067	37	77	67	30	51	53	134	57	34	50
ENSG00000255503	0	0	0	1	0	0	1	1	0	0
ENSG00000279900	3	0	1	2	2	0	1	1	0	1
ENSG00000255010	0	0	0	0	0	0	0	0	0	0
ENSG00000254965	0	0	0	0	0	0	0	0	0	0
ENSG00000255051	0	0	0	0	0	0	0	0	0	0
ENSG00000165494	731	897	841	889	908	1017	974	941	757	715
ENSG00000254676	1	3	0	0	0	1	1	1	2	0
ENSG00000247137	5	5	8	7	6	11	22	13	18	9
ENSG00000269939	0	0	0	0	0	0	0	0	0	0
ENSG00000137494	208	259	275	271	210	307	321	326	321	218
ENSG00000255541	0	0	0	0	0	1	0	0	0	0
ENSG00000254551	0	0	0	0	1	1	2	0	3	0
ENSG00000241020	0	0	0	0	0	0	0	0	0	0
ENSG00000137500	951	1096	1017	925	1070	920	1019	1049	1026	726
ENSG00000255234	0	1	0	1	2	1	0	3	2	1
ENSG00000255003	0	0	0	0	0	0	0	0	0	0
ENSG00000274004	0	0	0	0	0	0	0	0	0	0
ENSG00000150672	2	22	14	12	11	20	8	16	21	6
ENSG00000255311	0	0	0	0	0	0	0	0	0	0
ENSG00000254629	0	0	0	0	0	1	0	1	1	1
ENSG00000250257	0	0	0	0	0	0	0	0	0	0
ENSG00000254713	0	0	0	0	0	0	0	0	0	0
ENSG00000240174	0	0	0	0	0	0	0	0	0	0
ENSG00000254787	0	0	0	0	0	0	0	0	0	0
ENSG00000274006	0	0	0	0	0	0	0	0	0	0
ENSG00000276179	0	0	0	0	0	0	0	0	0	0
ENSG00000255555	0	0	0	0	0	0	0	0	0	0
ENSG00000255396	0	0	0	0	0	0	0	0	0	0
ENSG00000213305	3	6	1	0	3	8	3	8	8	6
ENSG00000254684	0	0	0	0	0	0	0	0	0	0
ENSG00000254897	0	0	0	0	0	2	0	0	0	0
ENSG00000206583	0	0	0	0	0	0	0	0	0	0
ENSG00000171204	498	518	486	460	521	675	747	779	889	613
ENSG00000171202	267	316	319	290	325	385	367	394	488	359
ENSG00000137504	372	549	530	682	439	521	331	296	579	431
ENSG00000179071	9	5	3	2	0	28	1	16	19	12
ENSG00000137501	480	561	519	368	389	2243	1361	1006	1085	1389
ENSG00000279742	0	1	2	0	1	4	8	2	0	1
ENSG00000150676	0	0	0	0	0	0	0	0	0	0
ENSG00000255005	0	0	0	0	0	0	0	0	0	0
ENSG00000254479	2	1	1	1	0	2	2	1	0	0
ENSG00000073921	3256	3266	3394	3171	3493	4802	4286	4447	6088	5347
ENSG00000200877	0	0	0	0	0	0	0	0	0	0
ENSG00000254699	0	0	0	0	0	0	0	0	0	0
ENSG00000254502	0	0	0	0	5	2	1	0	1	0
ENSG00000276669	0	0	0	0	0	0	0	0	0	0
ENSG00000074266	240	244	280	245	364	517	413	416	385	362
ENSG00000283744	0	0	0	0	0	0	0	0	0	0
ENSG00000254783	6	19	7	6	8	14	10	24	17	14
ENSG00000255222	0	1	1	0	0	0	0	0	0	0
ENSG00000149196	569	696	693	573	676	717	728	842	758	680
ENSG00000239856	0	0	0	0	0	0	0	0	0	0
ENSG00000149201	4	6	3	9	3	18	27	4	5	5
ENSG00000254733	0	0	0	0	1	0	0	1	0	0
ENSG00000254727	0	0	0	0	0	0	0	0	0	0
ENSG00000278989	25	59	37	45	39	1	2	0	3	1
ENSG00000151376	473	578	583	639	685	67	29	50	97	120
ENSG00000254731	0	0	0	2	0	0	0	1	0	0
ENSG00000255250	0	0	0	0	1	0	0	0	2	0
ENSG00000150687	18786	21528	24394	23304	25968	2990	1815	2565	3207	4924
ENSG00000271318	0	1	0	0	1	2	1	2	0	1
ENSG00000197882	0	0	0	3	0	0	0	0	0	0
ENSG00000269895	0	0	2	1	0	0	0	0	0	0
ENSG00000255203	0	0	0	0	0	0	0	0	0	0
ENSG00000255471	14	23	10	8	2	2	5	5	5	3
ENSG00000280339	7	16	3	15	10	1	0	4	1	3
ENSG00000174804	1040	983	1092	856	724	153	167	122	133	132
ENSG00000246523	16	23	12	11	17	4	11	14	7	17
ENSG00000254748	0	0	0	0	0	1	2	0	0	0
ENSG00000166575	598	585	649	502	532	1181	856	1128	1131	893
ENSG00000254843	0	0	0	0	0	0	0	0	0	1
ENSG00000279836	0	0	0	0	0	0	0	0	0	0
ENSG00000213287	2	0	0	0	0	0	0	1	0	1
ENSG00000270510	0	0	0	0	0	0	0	0	0	0
ENSG00000254582	0	0	0	0	2	0	1	1	1	2
ENSG00000255391	0	0	0	0	0	0	0	0	0	0
ENSG00000279701	0	0	0	0	0	0	1	2	1	0
ENSG00000278929	0	0	0	0	0	0	0	0	0	0
ENSG00000223015	0	0	0	0	0	0	0	0	0	0
ENSG00000283412	0	0	0	0	0	0	0	0	0	0
ENSG00000255183	0	0	0	0	0	0	0	0	0	0
ENSG00000279341	0	0	0	0	0	0	0	0	0	0
ENSG00000254650	0	0	0	1	0	0	0	0	1	0
ENSG00000255022	0	0	0	0	0	0	0	0	0	1
ENSG00000279793	0	0	0	0	0	0	0	0	2	0
ENSG00000285835	4	0	2	3	4	7	10	14	17	15
ENSG00000280307	0	0	0	0	0	0	0	0	0	0
ENSG00000254794	0	0	0	0	0	0	0	0	0	0
ENSG00000255516	0	0	0	0	0	0	0	0	0	0
ENSG00000255102	0	0	0	0	0	1	0	0	0	0
ENSG00000255241	0	0	0	0	1	2	0	0	0	2
ENSG00000206690	0	0	0	0	0	0	0	0	0	0
ENSG00000123892	366	518	637	703	775	4204	4966	7520	6074	5917
ENSG00000279733	0	0	0	0	0	0	2	0	2	1
ENSG00000266581	0	0	0	0	0	0	0	0	0	0
ENSG00000109861	8885	14697	12513	12686	15830	2071	1438	1156	1075	943
ENSG00000249489	3	5	7	0	14	34	8	14	19	19
ENSG00000288018	7	16	16	21	20	2	5	5	4	1
ENSG00000255082	0	0	0	0	2	0	0	0	0	0
ENSG00000168959	15	6	17	10	16	4	1	2	3	8
ENSG00000207113	0	0	0	0	0	0	1	0	0	0
ENSG00000077498	1	0	1	0	1	40585	37516	66463	69589	65316
ENSG00000197692	0	0	1	0	0	34	14	29	86	81
ENSG00000279297	0	0	0	0	0	81	49	141	127	82
ENSG00000279603	0	0	0	0	0	0	3	5	4	5
ENSG00000086991	54	44	78	27	44	22	8	8	3	6
ENSG00000255295	0	0	0	0	0	0	0	0	0	0
ENSG00000279248	0	0	0	0	0	0	0	0	0	0
ENSG00000279697	0	0	0	0	0	0	0	0	0	0
ENSG00000255429	0	0	0	0	0	0	0	0	0	0
ENSG00000279045	0	0	0	0	0	0	0	0	0	0
ENSG00000279056	0	0	0	0	0	0	0	0	0	0
ENSG00000280201	0	0	0	0	0	0	0	0	0	0
ENSG00000134612	0	0	0	0	0	4	0	0	0	0
ENSG00000255385	0	0	0	0	0	0	0	0	0	0
ENSG00000279163	0	0	0	0	0	0	0	0	0	0
ENSG00000214414	0	0	0	0	0	0	0	0	0	0
ENSG00000255486	0	0	0	0	0	0	0	0	0	0
ENSG00000255540	0	0	0	0	0	0	0	0	0	0
ENSG00000234376	0	0	0	0	0	0	0	0	0	0
ENSG00000254971	0	0	0	0	0	0	0	0	0	0
ENSG00000255170	0	0	0	0	0	0	0	0	0	0
ENSG00000204456	0	0	0	0	0	0	0	0	0	0
ENSG00000254751	0	0	0	0	0	0	0	0	0	0
ENSG00000255162	0	0	0	0	0	1	0	0	0	0
ENSG00000255285	0	0	0	0	0	0	0	0	0	0
ENSG00000168930	0	0	0	0	0	0	0	0	0	0
ENSG00000250946	0	0	0	0	0	0	0	0	0	0
ENSG00000166013	0	0	0	0	0	0	0	0	0	0
ENSG00000204455	0	0	0	0	0	0	0	0	0	0
ENSG00000254558	0	0	0	0	0	0	0	0	0	1
ENSG00000189253	0	0	0	0	0	0	0	0	0	0
ENSG00000255235	0	0	0	0	0	0	0	0	0	0
ENSG00000254617	0	0	0	0	0	0	0	0	0	0
ENSG00000254785	0	0	0	0	0	0	0	0	0	0
ENSG00000255055	0	0	0	0	0	0	0	0	0	0
ENSG00000223417	0	0	0	0	0	0	0	0	0	0
ENSG00000233802	0	0	0	0	0	0	0	0	0	0
ENSG00000254818	0	0	0	0	0	0	0	0	0	0
ENSG00000278837	0	0	0	0	0	0	0	0	0	0
ENSG00000255360	0	0	0	0	0	0	0	0	0	0
ENSG00000254655	0	0	0	0	0	0	0	0	0	0
ENSG00000204450	0	0	0	0	0	0	0	0	0	0
ENSG00000255305	0	0	0	0	0	0	0	0	0	0
ENSG00000237706	0	0	0	0	0	0	0	0	0	0
ENSG00000225581	0	0	0	0	0	0	0	0	0	0
ENSG00000255184	0	0	0	0	0	0	0	0	0	0
ENSG00000204449	0	0	0	0	0	0	0	0	0	0
ENSG00000254803	0	0	0	0	0	0	0	0	0	0
ENSG00000254916	0	0	0	0	0	0	0	0	0	0
ENSG00000223709	0	0	0	0	0	0	0	0	0	0
ENSG00000255011	0	0	0	0	0	0	0	0	0	0
ENSG00000254888	0	0	0	0	0	0	0	0	0	0
ENSG00000255009	0	0	0	0	0	0	0	0	0	0
ENSG00000254436	0	0	0	0	0	0	0	0	0	0
ENSG00000286665	0	0	0	0	0	0	0	0	0	0
ENSG00000207299	0	0	0	0	0	0	0	0	0	0
ENSG00000279299	0	0	0	0	0	0	0	0	0	0
ENSG00000077616	9	23	13	15	11	25	15	48	23	21
ENSG00000280385	59	75	84	51	97	53	53	47	26	38
ENSG00000110172	566	545	662	558	606	991	871	588	619	573
ENSG00000280367	1	0	0	1	1	0	5	5	0	0
ENSG00000261645	0	0	0	0	0	0	0	0	0	1
ENSG00000214391	9	19	16	10	35	24	8	4	22	1
ENSG00000266703	0	0	0	0	0	0	0	0	0	0
ENSG00000280430	0	0	0	0	0	0	0	0	0	0
ENSG00000221586	0	0	0	0	0	0	0	0	0	0
ENSG00000280085	0	0	0	0	0	0	0	0	0	0
ENSG00000279209	0	0	0	0	0	0	0	0	0	0
ENSG00000279438	0	0	0	0	0	0	0	0	0	0
ENSG00000254677	0	0	0	0	1	1	0	1	0	2
ENSG00000255070	0	0	0	0	0	0	0	1	0	1
ENSG00000255187	0	0	0	0	0	0	0	0	0	0
ENSG00000280124	0	0	0	0	0	0	0	0	0	0
ENSG00000278980	0	0	0	0	0	0	0	0	0	0
ENSG00000280093	0	0	0	0	0	0	0	0	0	0
ENSG00000255332	0	0	0	0	0	0	0	0	0	0
ENSG00000254961	0	0	0	0	0	0	0	0	0	0
ENSG00000278859	0	0	0	0	0	0	0	0	0	0
ENSG00000242248	0	0	0	0	0	0	0	0	0	0
ENSG00000235547	0	0	0	0	0	0	0	0	0	0
ENSG00000165323	243	366	634	880	388	2	36	36	15	6
ENSG00000249255	0	0	0	0	0	0	0	0	0	0
ENSG00000254705	0	0	0	0	0	0	0	0	0	0
ENSG00000244244	0	0	0	0	0	0	0	0	0	0
ENSG00000255506	0	0	0	0	0	0	0	0	0	0
ENSG00000282916	0	0	0	0	0	0	0	0	0	0
ENSG00000255127	0	0	0	0	0	0	0	0	0	0
ENSG00000255287	0	0	0	0	0	0	0	0	0	0
ENSG00000254874	0	0	0	0	0	0	0	0	0	0
ENSG00000134640	0	0	0	0	0	0	0	0	1	0
ENSG00000242807	0	0	0	0	0	0	0	0	0	0
ENSG00000278892	0	0	0	0	0	0	0	0	0	0
ENSG00000279304	0	0	0	0	0	0	0	0	0	0
ENSG00000180773	328	335	425	262	330	226	210	198	208	163
ENSG00000255445	0	0	0	0	1	1	0	0	2	0
ENSG00000280379	0	1	0	0	0	0	0	0	0	0
ENSG00000279269	0	0	0	0	0	0	0	0	0	0
ENSG00000233737	0	0	0	0	0	0	0	0	0	0
ENSG00000255233	0	0	0	0	0	0	0	0	0	0
ENSG00000279684	2	0	0	0	0	0	0	0	0	0
ENSG00000165325	0	0	0	1	0	0	0	0	0	0
ENSG00000166002	53	65	53	33	52	47	66	71	56	52
ENSG00000234106	1	0	0	0	3	5	0	4	6	2
ENSG00000240202	0	0	0	0	0	0	0	0	0	0
ENSG00000279454	0	0	0	0	0	0	0	0	0	0
ENSG00000278953	0	0	0	0	0	0	0	0	0	0
ENSG00000255515	0	0	0	0	0	0	0	0	0	0
ENSG00000166004	117	201	200	241	204	360	233	228	259	207
ENSG00000199875	0	0	0	0	0	1	1	2	2	0
ENSG00000254911	4	2	0	6	1	6	10	9	6	0
ENSG00000275146	0	0	0	0	0	0	0	0	0	0
ENSG00000273885	0	0	0	0	0	0	0	0	0	0
ENSG00000279696	5	8	4	15	10	7	13	10	17	7
ENSG00000166012	447	493	495	512	407	865	818	763	922	574
ENSG00000207112	0	0	0	0	0	0	0	0	0	0
ENSG00000206799	0	0	0	0	0	0	0	0	0	0
ENSG00000202314	1	3	0	2	3	3	4	0	1	0
ENSG00000206834	0	0	0	0	0	0	0	0	0	0
ENSG00000207304	0	0	0	0	0	0	0	0	0	0
ENSG00000239195	0	0	0	0	0	0	0	0	0	0
ENSG00000207145	0	0	0	0	0	0	0	0	0	0
ENSG00000284458	0	0	0	0	0	0	0	0	0	0
ENSG00000210825	0	0	0	0	0	0	0	0	0	0
ENSG00000182919	322	292	331	340	317	273	299	251	335	117
ENSG00000284057	0	0	0	0	0	0	0	0	0	0
ENSG00000042429	86	132	120	146	135	122	100	158	105	83
ENSG00000214376	2	0	0	3	4	1	3	1	0	1
ENSG00000206911	0	0	0	0	0	0	0	0	0	0
ENSG00000255995	0	0	0	0	0	0	0	0	0	0
ENSG00000256752	0	0	0	0	0	0	0	0	0	0
ENSG00000181333	1	0	2	2	2	1	4	0	8	6
ENSG00000227593	0	0	0	0	0	0	0	0	0	0
ENSG00000110218	1271	1407	1274	1206	1179	1679	2123	1957	2431	2058
ENSG00000250519	68	51	66	41	49	228	287	157	136	114
ENSG00000256745	6	4	4	6	4	10	15	16	30	8
ENSG00000183560	0	0	0	0	1	0	0	0	0	0
ENSG00000123901	9	9	11	12	4	9	5	3	0	0
ENSG00000020922	328	451	453	426	475	599	333	308	491	379
ENSG00000221230	0	0	0	0	0	0	0	0	0	0
ENSG00000255893	0	2	2	8	1	1	0	1	3	0
ENSG00000168876	96	122	130	129	134	146	175	154	114	119
ENSG00000257057	0	0	0	0	0	0	0	0	0	0
ENSG00000134627	11	22	20	19	21	39	55	37	64	32
ENSG00000196371	78	78	49	61	60	166	238	142	123	107
ENSG00000255929	0	0	0	0	0	0	0	0	0	0
ENSG00000280167	0	0	0	0	0	1	0	0	0	0
ENSG00000233536	0	0	0	0	0	0	0	0	0	0
ENSG00000255666	0	0	0	0	0	0	0	0	0	0
ENSG00000166025	2555	2863	2618	2553	2871	1118	1163	1050	909	1047
ENSG00000256469	0	0	0	0	0	0	0	0	0	0
ENSG00000213368	0	0	1	0	0	0	0	0	1	0
ENSG00000150316	506	593	546	563	588	858	1046	1079	1072	758
ENSG00000186280	32	45	26	25	39	92	88	54	50	55
ENSG00000255653	0	0	0	0	0	0	0	0	0	0
ENSG00000235268	0	0	0	0	1	2	0	0	0	2
ENSG00000274486	0	0	0	0	0	0	1	0	0	0
ENSG00000256779	1	2	4	0	1	4	6	4	3	2
ENSG00000257012	0	0	0	0	0	0	0	0	0	0
ENSG00000255855	0	0	0	0	0	0	1	0	0	0
ENSG00000277984	0	0	0	1	0	0	0	0	0	0
ENSG00000263465	1048	1367	1280	1110	1407	1550	2424	2377	1814	1370
ENSG00000149218	2369	4570	2429	2689	3516	3212	2947	4821	4178	3326
ENSG00000270689	1	4	1	2	0	3	2	3	3	1
ENSG00000270578	1	2	2	3	0	0	1	1	1	1
ENSG00000245552	9	27	14	19	22	32	35	52	31	21
ENSG00000149212	1672	2436	1619	1652	1202	1923	2224	3910	2919	3616
ENSG00000282834	0	0	0	0	0	0	0	0	0	1
ENSG00000250390	0	0	0	0	0	0	0	1	1	0
ENSG00000285842	0	0	0	0	0	0	0	0	0	0
ENSG00000255605	3	4	2	1	4	2	0	11	2	9
ENSG00000273600	0	0	0	0	0	0	0	0	0	0
ENSG00000077458	297	396	368	345	327	249	191	191	198	142
ENSG00000166037	496	668	635	725	683	804	803	887	928	640
ENSG00000087053	1493	1608	1600	1610	1837	2186	1651	1809	2110	1587
ENSG00000222578	0	1	0	0	0	0	0	1	1	0
ENSG00000242993	0	0	0	1	0	0	0	0	0	2
ENSG00000184384	1494	1767	1832	1645	1580	294	107	276	280	248
ENSG00000285921	0	0	0	0	0	0	0	0	0	0
ENSG00000266192	0	0	0	0	0	0	0	0	0	0
ENSG00000149231	482	544	621	674	625	574	599	489	487	398
ENSG00000183340	327	267	300	290	308	260	426	324	246	201
ENSG00000255679	0	0	0	0	0	0	0	0	0	0
ENSG00000200411	0	0	0	0	0	0	0	0	0	0
ENSG00000256684	0	0	0	0	0	0	0	0	0	0
ENSG00000254587	0	0	0	0	0	0	0	0	0	0
ENSG00000255376	0	0	0	0	0	0	0	0	0	0
ENSG00000255205	0	0	0	0	0	0	0	0	0	0
ENSG00000270753	0	0	0	0	0	0	0	0	0	0
ENSG00000255039	0	0	0	0	0	0	0	0	0	0
ENSG00000199315	0	0	0	0	0	0	0	0	0	0
ENSG00000255502	0	0	0	0	0	0	0	0	0	0
ENSG00000254555	0	0	0	0	0	0	0	0	0	0
ENSG00000255380	0	0	0	0	0	0	0	0	0	0
ENSG00000254939	0	0	0	0	0	0	0	0	0	0
ENSG00000254599	0	0	0	0	0	0	0	0	0	0
ENSG00000254830	0	0	0	0	0	0	0	0	0	0
ENSG00000149972	0	0	0	0	0	0	0	0	0	0
ENSG00000223269	0	0	0	0	0	0	0	0	0	0
ENSG00000255547	0	0	0	0	1	0	0	0	1	0
ENSG00000242165	0	0	0	0	0	0	0	0	0	0
ENSG00000255059	0	0	4	0	7	9	4	11	13	3
ENSG00000248027	1	0	1	4	1	1	4	1	2	3
ENSG00000165895	708	802	777	609	898	760	509	796	838	845
ENSG00000200047	0	0	0	0	0	0	0	0	0	0
ENSG00000082175	0	0	0	0	0	0	0	0	0	0
ENSG00000282728	0	0	0	0	0	0	0	0	0	0
ENSG00000255504	0	0	0	0	0	0	0	0	0	0
ENSG00000137672	8	4	4	3	6	0	0	0	0	0
ENSG00000263885	0	0	0	0	0	0	0	0	0	0
ENSG00000254506	0	0	0	1	0	1	0	0	0	0
ENSG00000254534	0	0	0	0	0	0	0	0	0	0
ENSG00000187151	0	0	0	0	0	0	0	0	0	0
ENSG00000110318	90	116	84	131	120	32	149	79	130	93
ENSG00000137691	47	34	28	26	48	25	88	53	16	16
ENSG00000274097	0	0	0	0	0	0	0	0	0	0
ENSG00000260008	0	0	0	0	0	0	0	0	0	0
ENSG00000277459	17	13	18	3	14	15	16	14	15	11
ENSG00000137693	2216	2359	2598	1968	2367	3000	2490	2706	2551	2466
ENSG00000254422	0	0	0	0	0	0	0	0	0	0
ENSG00000243777	0	1	0	0	0	1	0	1	1	0
ENSG00000270868	0	0	0	0	0	0	0	0	0	0
ENSG00000271600	0	0	0	0	0	0	0	0	0	0
ENSG00000212466	0	0	0	0	0	0	0	0	0	0
ENSG00000023445	336	218	368	209	425	64	5	9	33	9
ENSG00000110330	2078	2162	2649	2238	2404	1015	830	973	1189	835
ENSG00000152558	2501	2950	3344	2573	3185	2101	1860	1972	1897	1616
ENSG00000255337	4	8	5	0	10	6	4	4	3	6
ENSG00000255482	0	0	0	0	0	0	0	0	0	0
ENSG00000137673	0	0	0	0	0	0	0	0	0	0
ENSG00000137674	0	0	0	0	0	0	0	0	0	0
ENSG00000256916	1	0	0	0	1	0	0	0	0	0
ENSG00000281655	0	0	1	0	0	0	0	0	0	0
ENSG00000137675	8	0	1	0	0	0	0	0	0	0
ENSG00000118113	40	20	43	17	23	351	221	92	421	221
ENSG00000255282	2	0	0	0	0	2	1	0	0	4
ENSG00000225678	0	0	0	0	0	0	0	1	0	0
ENSG00000256254	0	0	0	0	0	0	0	0	0	0
ENSG00000166670	7	2	0	1	0	12	1	0	1	0
ENSG00000196611	1351	133	459	143	93	149	16	2	0	1
ENSG00000256035	0	0	0	0	0	0	0	0	1	0
ENSG00000149968	371	17	34	12	37	1	0	0	0	0
ENSG00000262406	18	0	3	0	0	0	0	0	0	0
ENSG00000255469	0	0	0	0	0	0	0	0	0	0
ENSG00000238562	0	0	0	0	0	0	0	0	0	0
ENSG00000137745	0	4	0	0	0	6	0	0	0	0
ENSG00000276521	0	0	0	0	0	0	0	0	0	0
ENSG00000239861	0	0	0	0	0	0	0	0	0	0
ENSG00000137692	576	490	538	453	500	946	935	720	741	584
ENSG00000260966	0	0	0	0	0	0	0	0	0	0
ENSG00000187240	448	481	341	427	283	1012	583	905	705	825
ENSG00000285878	0	0	0	0	0	0	0	0	0	0
ENSG00000254895	0	0	0	0	0	0	0	0	0	0
ENSG00000254931	0	0	0	0	0	0	0	0	0	0
ENSG00000255417	0	0	0	0	0	0	0	0	0	0
ENSG00000255350	0	0	0	0	2	2	0	1	4	0
ENSG00000254565	0	0	0	0	0	0	0	0	0	0
ENSG00000253245	0	0	0	0	0	0	0	0	0	0
ENSG00000254824	0	0	0	0	0	0	0	0	0	0
ENSG00000254987	0	0	1	0	0	0	0	0	0	0
ENSG00000264200	0	0	0	0	0	0	0	0	0	0
ENSG00000170962	7	3	1	0	1	139	12	43	148	234
ENSG00000255548	0	0	0	0	0	0	0	0	0	0
ENSG00000170967	0	0	0	0	0	0	0	0	0	0
ENSG00000280773	0	0	0	0	0	0	0	0	0	0
ENSG00000256422	0	0	0	0	0	1	0	6	1	0
ENSG00000270449	0	0	0	0	0	0	0	0	0	0
ENSG00000254569	0	0	0	0	0	0	0	0	0	0
ENSG00000204403	0	0	0	0	0	0	0	0	0	0
ENSG00000235505	0	1	0	1	0	1	0	0	0	0
ENSG00000196954	490	552	526	396	484	1333	589	580	891	733
ENSG00000284715	0	0	0	0	0	0	0	0	0	0
ENSG00000137757	0	0	0	0	0	2	0	1	0	0
ENSG00000137752	11	2	1	1	0	420	291	328	463	215
ENSG00000204397	2	2	2	0	0	30	83	44	39	12
ENSG00000288255	0	0	0	0	0	0	0	0	0	0
ENSG00000254750	0	0	0	0	0	0	0	0	0	0
ENSG00000255221	0	0	0	0	0	0	0	0	0	0
ENSG00000255430	0	0	0	0	0	0	0	0	0	0
ENSG00000255501	0	0	0	0	0	0	0	0	0	0
ENSG00000254767	0	0	0	0	0	0	0	0	0	0
